"HTMLFileName","RelativePath","LocalHTMLPath","PublicPageURL","CurrentCategoryFromIndex","CurrentIndexFiles","CurrentIndexCardTitles","CurrentIndexMembershipCount","H1","TitleTag","MetaTitle","MetaDate","MetaObjectType","MetaMedium","MetaMaterial","MetaDimensions","MetaEdition","MetaManufacturer","MetaPublisher","MetaWorkID","MetaSignatureMarks","WorkMetaRaw","HeroImageSrc_CurrentHTML","HeroImageFileName_CurrentHTML","HeroImageResolvedPath_CurrentHTML","HeroImageExists_CurrentHTML","ImageRefs_All_CurrentHTML","OtherImageRefs_CurrentHTML","NotesText_CurrentHTML","LiteratureText_CurrentHTML","ExhibitionsText_CurrentHTML","AncillaryDocumentationText_CurrentHTML","SelectedOnlineCirculationText_CurrentHTML","ExternalLinks_CurrentHTML","VerificationStatus","VerificationNotes","ProposedFinalTitle","ProposedFinalCategory","ProposedAction"
"mc-superhero-sdcc-19-903.html","items\mc-superhero-sdcc-19-903.html","D:\github\ron-english-toys\items\mc-superhero-sdcc-19-903.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-superhero-sdcc-19-903.html","","toys\art-toys-and-editions\mc\index.html","MC Superhero (SDCC &#39;19)","1","MC Superhero (SDCC '19)","MC Superhero (SDCC '19) - Ron English Catalogue Raisonne","MC Superhero (SDCC '19)",,"Art toy / edition",,,,,,,,,"Title: MC Superhero (SDCC '19) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Superhero || Release date: July 17, 2019 || Height: 8.00"" || Original retail price: $75","../images/Vinyl-Toys/MC%20Superhero%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","MC Superhero (SDCC '19) - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Superhero (SDCC '19) - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Superhero%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized.html","items\mcsupersized.html","D:\github\ron-english-toys\items\mcsupersized.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized.html","","","","","McSupersized","McSupersized - Ron English Sculptures, Toys & Editions","McSupersized","2015",,"Fiberglass",,"48 x 36 inches",,,,,,"Title: McSupersized || Date: 2015 || Medium: Fiberglass || Dimensions: 48 x 36 inches || Catalogue section: Editioned Sculptures || Public label: Editioned sculpture || Source status: Manual addition; not part of the original Trampt-generated item set.","../images/Vinyl-Toys/McSupersized 48.jpg","McSupersized 48.jpg","images\Vinyl-Toys\McSupersized 48.jpg","TRUE","../images/Vinyl-Toys/McSupersized 48.jpg | ../images/Web-Documentation/MC Supersized-Artsy.jpg","../images/Web-Documentation/MC Supersized-Artsy.jpg","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized-48.html","items\mcsupersized-48.html","D:\github\ron-english-toys\items\mcsupersized-48.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-48.html","Sculptures","sculptures\index.html","McSupersized","1","McSupersized","McSupersized - Ron English Catalogue RaisonnÃ©","McSupersized","2015",,"Fiberglass",,"48 × 36 inches","30 + 5 AP",,,"Manual sculpture record",,"Title: McSupersized || Date: 2015 || Medium: Fiberglass || Dimensions: 48 × 36 inches || Edition: 30 + 5 AP || Platform / source: MC Supersized","../images/Vinyl-Toys/McSupersized 48.jpg","McSupersized 48.jpg","images\Vinyl-Toys\McSupersized 48.jpg","TRUE","../images/Vinyl-Toys/McSupersized 48.jpg | ../images/Web-Documentation/MC Supersized-Artsy.jpg","../images/Web-Documentation/MC Supersized-Artsy.jpg","","","","The following materials document this sculptural work or its public circulation. Artsy artwork-page documentation for McSupersized Artsy records McSupersized as a 2015 fiberglass sculpture measuring 48 × 36 inches, from an edition of 30 plus 5 artist proofs. Source page available here on Artsy.","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/ | https://www.artsy.net/artwork/ron-english-mcsupersized-2","Needs verification","","","",""
"mc-supersized-647.html","items\mc-supersized-647.html","D:\github\ron-english-toys\items\mc-supersized-647.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-647.html","","toys\art-toys-and-editions\action-figure\index.html","MC Supersized","1","MC Supersized Action Figure","MC Supersized Action Figure - Ron English Catalogue Raisonne","MC Supersized",,"Art toy / edition",,,,"25",,,,,"Title: MC Supersized || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Self-produced || Platform: Bootleg Action Figure || Release date: December 15, 2023 || Edition: 25 || Original retail price: $100","../images/Vinyl-Toys/MC%20Supersized%20-%20DESIGNER%20TOY.jpeg","MC Supersized - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-andsuns-exclusive-941.html","items\mc-supersized-andsuns-exclusive-941.html","D:\github\ron-english-toys\items\mc-supersized-andsuns-exclusive-941.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-andsuns-exclusive-941.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized (ANDSUNS Exclusive)","1","Mc Supersized (ANDSUNS Exclusive)","Mc Supersized (ANDSUNS Exclusive) - Ron English Catalogue Raisonne","Mc Supersized (ANDSUNS Exclusive)",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized (ANDSUNS Exclusive) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Release date: November 12, 2013 || Height: 7.00"" || Original retail price: $124","../images/Vinyl-Toys/Mc%20Supersized%20(ANDSUNS%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","Mc Supersized (ANDSUNS Exclusive) - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized (ANDSUNS Exclusive) - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20(ANDSUNS%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-black-716.html","items\mc-supersized-black-716.html","D:\github\ron-english-toys\items\mc-supersized-black-716.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-black-716.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Black","1","MC Supersized - Black","MC Supersized - Black - Ron English Catalogue Raisonne","MC Supersized - Black",,"Art toy / edition",,,,,,,,,"Title: MC Supersized - Black || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 3.50""","../images/Vinyl-Toys/MC Supersized - Black.webp","MC Supersized - Black.webp","images\Vinyl-Toys\MC Supersized - Black.webp","TRUE","../images/Vinyl-Toys/MC Supersized - Black.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-black-912.html","items\mc-supersized-black-912.html","D:\github\ron-english-toys\items\mc-supersized-black-912.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-black-912.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Black","1","MC Supersized - Black","MC Supersized - Black - Ron English Catalogue Raisonne","MC Supersized - Black",,"Art toy / edition",,,,"100",,,,,"Title: MC Supersized - Black || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Height: 8.00"" || Edition: 100 || Original retail price: $129","../images/Vinyl-Toys/MC%20Supersized%20-%20Black.webp","MC Supersized - Black.webp","images\Vinyl-Toys\MC Supersized - Black.webp","TRUE","../images/Vinyl-Toys/MC%20Supersized%20-%20Black.webp","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsuper-sized-black-light-magic-yellow-416.html","items\mcsuper-sized-black-light-magic-yellow-416.html","D:\github\ron-english-toys\items\mcsuper-sized-black-light-magic-yellow-416.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsuper-sized-black-light-magic-yellow-416.html","","toys\art-toys-and-editions\mc\index.html","McSuper Sized Black Light Magic Yellow","1","McSuper Sized Black Light Magic Yellow","McSuper Sized Black Light Magic Yellow - Ron English Catalogue Raisonne","McSuper Sized Black Light Magic Yellow",,"Art toy / edition",,,,,,,,,"Title: McSuper Sized Black Light Magic Yellow || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Popaganda || Platform: MC Supersized","../images/Vinyl-Toys/McSuper Sized Black Light Magic Yellow - DESIGNER TOY-3.jpeg","McSuper Sized Black Light Magic Yellow - DESIGNER TOY-3.jpeg","images\Vinyl-Toys\McSuper Sized Black Light Magic Yellow - DESIGNER TOY-3.jpeg","TRUE","../images/Vinyl-Toys/McSuper Sized Black Light Magic Yellow - DESIGNER TOY-3.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-blue-58.html","items\mc-supersized-blue-58.html","D:\github\ron-english-toys\items\mc-supersized-blue-58.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-blue-58.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Blue","1","MC Supersized - Blue","MC Supersized - Blue - Ron English Catalogue Raisonne","MC Supersized - Blue",,"Art toy / edition",,,,,,,,,"Title: MC Supersized - Blue || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 3.50""","../images/Vinyl-Toys/MC%20Supersized%20-%20Blue%20-%20DESIGNER%20TOY.jpeg","MC Supersized - Blue - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized - Blue - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20-%20Blue%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-blue-gid-515.html","items\mc-supersized-blue-gid-515.html","D:\github\ron-english-toys\items\mc-supersized-blue-gid-515.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-blue-gid-515.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Blue GID","1","Mc Supersized - Blue GID","Mc Supersized - Blue GID - Ron English Catalogue Raisonne","Mc Supersized - Blue GID",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized - Blue GID || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 6.00""","../images/Vinyl-Toys/Mc%20Supersized%20-%20Blue%20GID%20-%20DESIGNER%20TOY.jpeg","Mc Supersized - Blue GID - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized - Blue GID - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20-%20Blue%20GID%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-blue-glitter-comic-con-exclusive-374.html","items\mc-supersized-blue-glitter-comic-con-exclusive-374.html","D:\github\ron-english-toys\items\mc-supersized-blue-glitter-comic-con-exclusive-374.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-blue-glitter-comic-con-exclusive-374.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Blue Glitter (Comic Con Exclusive)","1","MC Supersized - Blue Glitter (Comic Con Exclusive)","MC Supersized - Blue Glitter (Comic Con Exclusive) - Ron English Catalogue Raisonne","MC Supersized Blue Glitter (Comic Con Exclusive)",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Blue Glitter (Comic Con Exclusive) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Popaganda || Platform: MC Supersized || Height: 4.00""","../images/Vinyl-Toys/MC%20Supersized%20Blue%20Glitter%20(Comic%20Con%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","MC Supersized Blue Glitter (Comic Con Exclusive) - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Blue Glitter (Comic Con Exclusive) - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Blue%20Glitter%20(Comic%20Con%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized-bronze-862.html","items\mcsupersized-bronze-862.html","D:\github\ron-english-toys\items\mcsupersized-bronze-862.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-bronze-862.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Bronze","1","McSupersized - Bronze","McSupersized - Bronze - Ron English Catalogue Raisonne","McSupersized - Bronze",,"Art toy / edition",,,,,,,,,"Title: McSupersized - Bronze || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Self-produced || Platform: MC Supersized","../images/Vinyl-Toys/McSupersized%20-%20Bronze%20-%20DESIGNER%20TOY.jpeg","McSupersized - Bronze - DESIGNER TOY.jpeg","images\Vinyl-Toys\McSupersized - Bronze - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/McSupersized%20-%20Bronze%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-bronze-glitter-533.html","items\mc-supersized-bronze-glitter-533.html","D:\github\ron-english-toys\items\mc-supersized-bronze-glitter-533.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-bronze-glitter-533.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Bronze Glitter","1","Mc Supersized - Bronze Glitter","Mc Supersized - Bronze Glitter - Ron English Catalogue Raisonne","Mc Supersized - Bronze Glitter",,"Art toy / edition",,,,,,,,,"Title: Mc Supersized - Bronze Glitter || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: ToyTokyo || Platform: MC Supersized || Height: 6.00""","../images/Vinyl-Toys/Mc%20Supersized%20-%20Bronze%20Glitter%20-%20DESIGNER%20TOY.jpeg","Mc Supersized - Bronze Glitter - DESIGNER TOY.jpeg","images\Vinyl-Toys\Mc Supersized - Bronze Glitter - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20-%20Bronze%20Glitter%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-bronze-patina-706.html","items\mc-supersized-bronze-patina-706.html","D:\github\ron-english-toys\items\mc-supersized-bronze-patina-706.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-bronze-patina-706.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Bronze Patina","1","MC Supersized - Bronze Patina","MC Supersized - Bronze Patina - Ron English Catalogue Raisonne","MC Supersized Bronze Patina",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Bronze Patina || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Supersized || Height: 8.00""","../images/Vinyl-Toys/MC%20Supersized%20Bronze%20Patina%20-%20DESIGNER%20TOY.jpeg","MC Supersized Bronze Patina - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Bronze Patina - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Bronze%20Patina%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-940.html","items\mc-supersized-camo-940.html","D:\github\ron-english-toys\items\mc-supersized-camo-940.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-940.html","Custom Toys","toys\custom-toys\index.html","Mc Supersized Camo","1","Mc Supersized Camo","Mc Supersized Camo - Ron English Catalogue Raisonne","Mc Supersized Camo",,"Custom toy",,,,,,,,,"Title: Mc Supersized Camo || Object type: Custom toy || Artist / creator: Ron English || Platform: MC Supersized","../images/Vinyl-Toys/Mc%20Supersized%20Camo%20-%20Custom%20Toy%20-%20Trampt%20item%20940.jpg","Mc Supersized Camo - Custom Toy - Trampt item 940.jpg","images\Vinyl-Toys\Mc Supersized Camo - Custom Toy - Trampt item 940.jpg","TRUE","../images/Vinyl-Toys/Mc%20Supersized%20Camo%20-%20Custom%20Toy%20-%20Trampt%20item%20940.jpg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-bangkok-456.html","items\mc-supersized-camo-bangkok-456.html","D:\github\ron-english-toys\items\mc-supersized-camo-bangkok-456.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-bangkok-456.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Camo Bangkok","1","MC Supersized Camo - Bangkok","MC Supersized Camo - Bangkok - Ron English Catalogue Raisonne","MC Supersized Camo - Bangkok",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Camo - Bangkok || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: May 4, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Bangkok%20-%20DESIGNER%20TOY.jpeg","MC Supersized Camo - Bangkok - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Camo - Bangkok - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Bangkok%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-jakarta-424.html","items\mc-supersized-camo-jakarta-424.html","D:\github\ron-english-toys\items\mc-supersized-camo-jakarta-424.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-jakarta-424.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Camo Jakarta","1","MC Supersized Camo - Jakarta","MC Supersized Camo - Jakarta - Ron English Catalogue Raisonne","MC Supersized Camo - Jakarta",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Camo - Jakarta || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: May 13, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Jakarta%20-%20DESIGNER%20TOY.jpeg","MC Supersized Camo - Jakarta - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Camo - Jakarta - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Jakarta%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-manila-301.html","items\mc-supersized-camo-manila-301.html","D:\github\ron-english-toys\items\mc-supersized-camo-manila-301.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-manila-301.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Camo Manila","1","MC Supersized Camo - Manila","MC Supersized Camo - Manila - Ron English Catalogue Raisonne","MC Supersized Camo - Manila",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Camo - Manila || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: April 30, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC Supersized Camo - Manila - DESIGNER TOY-2.jpeg","MC Supersized Camo - Manila - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\MC Supersized Camo - Manila - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/MC Supersized Camo - Manila - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-seoul-408.html","items\mc-supersized-camo-seoul-408.html","D:\github\ron-english-toys\items\mc-supersized-camo-seoul-408.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-seoul-408.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Camo Seoul","1","MC Supersized Camo - Seoul","MC Supersized Camo - Seoul - Ron English Catalogue Raisonne","MC Supersized Camo - Seoul",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Camo - Seoul || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: April 26, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC Supersized Camo - Seoul - DESIGNER TOY-3.jpeg","MC Supersized Camo - Seoul - DESIGNER TOY-3.jpeg","images\Vinyl-Toys\MC Supersized Camo - Seoul - DESIGNER TOY-3.jpeg","TRUE","../images/Vinyl-Toys/MC Supersized Camo - Seoul - DESIGNER TOY-3.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-camo-shanghai-251.html","items\mc-supersized-camo-shanghai-251.html","D:\github\ron-english-toys\items\mc-supersized-camo-shanghai-251.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-camo-shanghai-251.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Camo Shanghai","1","MC Supersized Camo - Shanghai","MC Supersized Camo - Shanghai - Ron English Catalogue Raisonne","MC Supersized Camo - Shanghai",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Camo - Shanghai || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: May 6, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Shanghai%20-%20DESIGNER%20TOY.jpeg","MC Supersized Camo - Shanghai - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Camo - Shanghai - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Camo%20-%20Shanghai%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-chase-1014.html","items\mc-supersized-chase-1014.html","D:\github\ron-english-toys\items\mc-supersized-chase-1014.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-chase-1014.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Chase","1","MC Supersized - Chase","MC Supersized - Chase - Ron English Catalogue Raisonne","MC Supersized Chase",,"Art toy / edition",,,,,,,,,"Title: MC Supersized Chase || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Supersized || Height: 8.00""","../images/Vinyl-Toys/MC%20Supersized%20Chase%20-%20DESIGNER%20TOY.jpeg","MC Supersized Chase - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized Chase - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20Chase%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-china-587.html","items\mc-supersized-china-587.html","D:\github\ron-english-toys\items\mc-supersized-china-587.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-china-587.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized &quot;China&quot;","1","MC Supersized ""China""","MC Supersized ""China"" - Ron English Catalogue Raisonne","MC Supersized ""China""",,"Art toy / edition",,,,"60",,,,,"Title: MC Supersized ""China"" || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Secret Base || Platform: MC Supersized || Release date: October 11, 2012 || Height: 10.00"" || Edition: 60 || Original retail price: $100","../images/Vinyl-Toys/MC Supersized China - DESIGNER TOY-2.jpeg","MC Supersized China - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\MC Supersized China - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/MC Supersized China - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-china-flag-690.html","items\mc-supersized-china-flag-690.html","D:\github\ron-english-toys\items\mc-supersized-china-flag-690.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-china-flag-690.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized China Flag","1","MC Supersized - China Flag","MC Supersized - China Flag - Ron English Catalogue Raisonne","MC Supersized China Flag",,"Art toy / edition",,,,,,,,,"Title: MC Supersized China Flag || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Pop Life || Platform: MC Supersized || Height: 8.00"" || Original retail price: $125","../images/Vinyl-Toys/MC%20Supersized%20China%20Flag%20-%20DESIGNER%20TOY.jpeg","MC Supersized China Flag - DESIGNER TOY.jpeg","images\Vinyl-Toys\MC Supersized China Flag - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/MC%20Supersized%20China%20Flag%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mc-supersized-china-green-990.html","items\mc-supersized-china-green-990.html","D:\github\ron-english-toys\items\mc-supersized-china-green-990.html","https://ronenglish-archive.github.io/ron-english-toys/items/mc-supersized-china-green-990.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized China (Green)","1","MC Supersized - China (Green)","MC Supersized - China (Green) - Ron English Catalogue Raisonne","MC Supersized China (Green)",,"Art toy / edition",,,,,,,,,"Title: MC Supersized China (Green) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: MC Supersized || Release date: May 6, 2017 || Height: 10.00"" || Original retail price: $100","../images/Vinyl-Toys/MC Supersized China (Green) - DESIGNER TOY-3.jpeg","MC Supersized China (Green) - DESIGNER TOY-3.jpeg","images\Vinyl-Toys\MC Supersized China (Green) - DESIGNER TOY-3.jpeg","TRUE","../images/Vinyl-Toys/MC Supersized China (Green) - DESIGNER TOY-3.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"mcsupersized-chrome-935.html","items\mcsupersized-chrome-935.html","D:\github\ron-english-toys\items\mcsupersized-chrome-935.html","https://ronenglish-archive.github.io/ron-english-toys/items/mcsupersized-chrome-935.html","","toys\art-toys-and-editions\mc\mc-supersized\index.html","MC Supersized Chrome","1","McSupersized - Chrome","McSupersized - Chrome - Ron English Catalogue Raisonne","McSupersized Chrome",,"Art toy / edition",,,,,,,,,"Title: McSupersized Chrome || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Popaganda || Platform: MC Supersized || Height: 4.00""","../images/Vinyl-Toys/McSupersized%20Chrome%20-%20DESIGNER%20TOY.jpeg","McSupersized Chrome - DESIGNER TOY.jpeg","images\Vinyl-Toys\McSupersized Chrome - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/McSupersized%20Chrome%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
