"HtmlFile","Attribute","Reference","ResolvedTarget","Exists"
"items\metallic-purple-red-lady-lips-1076.html","href","../images/Trampt/Metallic%20Purple%20%26%20Red%20Lady%20Lips%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Metallic Purple & Red Lady Lips - DESIGNER TOY.jpeg","False"
"items\modzilla-kaijucon-19-793.html","href","../images/Trampt/Modzilla%20(KaijuCon%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Modzilla (KaijuCon '19) - DESIGNER TOY.jpeg","False"
"items\modzilla-kaijucon-19-793.html","src","../images/Trampt/Modzilla (KaijuCon ","D:\github\ron-english-toys\images\Trampt\Modzilla (KaijuCon","False"
"items\modzilla-unpainted-green-189.html","href","../images/Trampt/MODZILLA%20-%20unpainted%20green%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MODZILLA - unpainted green - DESIGNER TOY.jpeg","False"
"items\mono-big-poppa-i-am-retro-exclusive-999.html","href","../images/Trampt/Mono%20Big%20Poppa%20(I%20Am%20Retro%20Exclusive)%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Mono Big Poppa (I Am Retro Exclusive) - DESIGNER TOY.gif","False"
"items\mono-pigeon-skull-grin-667.html","href","../images/Trampt/Mono%20Pigeon%20Skull%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mono Pigeon Skull Grin - DESIGNER TOY.jpeg","False"
"items\monotone-lady-lips-38.html","href","../images/Trampt/Monotone%20Lady%20Lips%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Monotone Lady Lips - DESIGNER TOY.jpeg","False"
"items\more-evil-monkeys-mono-colorway-228.html","href","../images/Trampt/More%20Evil%20Monkeys%20(Mono%20Colorway)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\More Evil Monkeys (Mono Colorway) - DESIGNER TOY.jpeg","False"
"items\mousemask-murphy-biohazard-585.html","href","../images/Trampt/Mousemask%20Murphy%20-%20Biohazard%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mousemask Murphy - Biohazard - DESIGNER TOY.jpeg","False"
"items\mousemask-murphy-in-airplane-black-book-toy-500.html","href","../images/Trampt/MOUSEMASK%20MURPHY%20IN%20AIRPLANE%20-%20Black%20Book%20Toy%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MOUSEMASK MURPHY IN AIRPLANE - Black Book Toy - DESIGNER TOY.jpeg","False"
"items\mousemask-murphy-in-airplane-psycho-camo-edition-469.html","href","../images/Trampt/Mousemask%20Murphy%20in%20Airplane%20-%20Psycho%20Camo%20edition%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mousemask Murphy in Airplane - Psycho Camo edition - DESIGNER TOY.jpeg","False"
"items\mousemask-murphy-in-airplane-shark-teeth-gy-825.html","href","../images/Trampt/Mousemask%20Murphy%20in%20Airplane%20-%20Shark%20Teeth%20GY!%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mousemask Murphy in Airplane - Shark Teeth GY! - DESIGNER TOY.jpeg","False"
"items\mushroom-grin-green-477.html","href","../images/Trampt/Mushroom%20Grin%20-%20Green%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mushroom Grin - Green - DESIGNER TOY.jpeg","False"
"items\navy-mc-supersized-whiz-exclusive-944.html","href","../images/Trampt/Navy%20MC%20Supersized%20(Whiz%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Navy MC Supersized (Whiz Exclusive) - DESIGNER TOY.jpeg","False"
"items\neon-mc-supersized-grin-403.html","href","../images/Trampt/Neon%20Mc%20Supersized%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Neon Mc Supersized Grin - DESIGNER TOY.jpeg","False"
"items\nong-toy-grin-285.html","href","../images/Trampt/Nong%20Toy%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Nong Toy Grin - DESIGNER TOY.jpeg","False"
"items\obesie-o-s-mini-595.html","href","../images/Trampt/Obesie%20O&#39;S%20Mini%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Obesie O'S Mini - DESIGNER TOY.jpeg","False"
"items\obesie-o-s-mini-595.html","src","../images/Trampt/Obesie O","D:\github\ron-english-toys\images\Trampt\Obesie O","False"
"items\og-evil-mc-535.html","href","../images/Trampt/OG%20Evil%20MC%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\OG Evil MC - DESIGNER TOY.jpeg","False"
"items\og-forlorn-unicorn-117.html","href","../images/Trampt/OG%20Forlorn%20Unicorn%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\OG Forlorn Unicorn - DESIGNER TOY.jpeg","False"
"items\og-lady-lips-445.html","href","../images/Trampt/OG%20Lady%20Lips%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\OG Lady Lips - DESIGNER TOY.jpeg","False"
"items\oxidation-deadmau5-grin-965.html","href","../images/Trampt/Oxidation%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Oxidation Deadmau5 Grin - DESIGNER TOY.gif","False"
"items\panda-grin-black-glitter-451.html","href","../images/Trampt/Panda%20Grin%20Black%20Glitter%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Panda Grin Black Glitter - DESIGNER TOY.jpeg","False"
"items\patina-lady-liberty-grin-963.html","href","../images/Trampt/Patina%20Lady%20Liberty%20Grin%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Patina Lady Liberty Grin - DESIGNER TOY.gif","False"
"items\pink-blue-gid-light-cult-crypto-bulb-646.html","href","../images/Trampt/Pink%20%26%20Blue%20GID%20Light%20Cult%20Crypto%20Bulb%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink & Blue GID Light Cult Crypto Bulb - DESIGNER TOY.jpeg","False"
"items\pink-cheezy-shocking-sunflower-3-eyed-sponge-845.html","href","../images/Trampt/Pink%20Cheezy%20Shocking%20Sunflower%20(3%20Eyed%20Sponge)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink Cheezy Shocking Sunflower (3 Eyed Sponge) - DESIGNER TOY.jpeg","False"
"items\pink-glitter-mc-supersized-sdcc-2017-719.html","href","../images/Trampt/Pink%20Glitter%20MC%20Supersized%20(SDCC%202017)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink Glitter MC Supersized (SDCC 2017) - DESIGNER TOY.jpeg","False"
"items\pink-melty-ronnnie-rabbbit-996.html","href","../images/Trampt/Pink%20Melty%20Ronnnie%20Rabbbit%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink Melty Ronnnie Rabbbit - DESIGNER TOY.jpeg","False"
"items\pink-shocking-sunflower-bone-grin-114.html","href","../images/Trampt/Pink%20Shocking%20Sunflower%20(Bone%20Grin)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink Shocking Sunflower (Bone Grin) - DESIGNER TOY.jpeg","False"
"items\pink-shocking-sunflower-smile-353.html","href","../images/Trampt/Pink%20Shocking%20Sunflower%20(Smile)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Pink Shocking Sunflower (Smile) - DESIGNER TOY.jpeg","False"
"items\popeye-grin-gid-180.html","href","../images/Trampt/Popeye%20Grin%20GID%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Popeye Grin GID - DESIGNER TOY.jpeg","False"
"items\purple-green-sugar-diabetic-bear-555.html","href","../images/Trampt/Purple%20%26%20Green%20Sugar%20Diabetic%20Bear%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Purple & Green Sugar Diabetic Bear - DESIGNER TOY.jpeg","False"
"items\rabbbit-frozen-culture-235.html","href","../images/Trampt/Rabbbit%20Frozen%20Culture%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Rabbbit Frozen Culture - DESIGNER TOY.jpeg","False"
"items\rainbow-figment-490.html","href","../images/Trampt/Rainbow%20Figment%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Rainbow Figment - ART PRINT.jpeg","False"
"items\rainbow-figment-490.html","src","../images/Trampt/Rainbow%20Figment%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Rainbow Figment - ART PRINT.jpeg","False"
"items\rainbow-orion-grin-gold-teeth-46.html","href","../images/Trampt/Rainbow%20Orion%20Grin%20(Gold%20Teeth)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Rainbow Orion Grin (Gold Teeth) - DESIGNER TOY.jpeg","False"
"items\rebel-rebel-heart-skull-nycc-18-369.html","href","../images/Trampt/Rebel%20Rebel%20Heart%20Skull%20(NYCC%20&#39;18)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Rebel Rebel Heart Skull (NYCC '18) - DESIGNER TOY.jpeg","False"
"items\rebel-rebel-heart-skull-nycc-18-369.html","src","../images/Trampt/Rebel Rebel Heart Skull (NYCC ","D:\github\ron-english-toys\images\Trampt\Rebel Rebel Heart Skull (NYCC","False"
"items\red-edition-peace-love-and-understanding-492.html","href","../images/Trampt/Red%20Edition%20Peace%2C%20Love%20and%20Understanding%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Red Edition Peace, Love and Understanding - DESIGNER TOY.jpeg","False"
"items\rollie-green-un1ted-edition-platinum-mogul-grin-748.html","href","../images/Trampt/Rollie%20Green%20UN1TED%20Edition%20Platinum%20Mogul%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Rollie Green UN1TED Edition Platinum Mogul Grin - DESIGNER TOY.jpeg","False"
"items\rose-gold-iron-skin-grin-974.html","href","../images/Trampt/Rose%20Gold%20Iron%20Skin%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Rose Gold Iron Skin Grin - DESIGNER TOY.jpeg","False"
"items\silver-d-dog-grin-black-smile-851.html","href","../images/Trampt/Silver%20DDog%20Grin%20(Black%20Smile)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Silver DDog Grin (Black Smile) - DESIGNER TOY.jpeg","False"
"items\smiley-grin-piggy-bank-gentle-blue-962.html","href","../images/Trampt/Smiley%20Grin%20Piggy%20Bank%20-%20Gentle%20Blue%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Smiley Grin Piggy Bank - Gentle Blue - DESIGNER TOY.gif","False"
"items\smiley-grin-piggy-bank-gold-platinum-grill-278.html","href","../images/Trampt/Smiley%20Grin%20Piggy%20Bank%20-%20Gold-Platinum%20Grill%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Smiley Grin Piggy Bank - Gold-Platinum Grill - DESIGNER TOY.jpeg","False"
"items\springtime-deadmau5-grin-1037.html","href","../images/Trampt/Springtime%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Springtime Deadmau5 Grin - DESIGNER TOY.gif","False"
"items\teal-fat-tony-242.html","href","../images/Trampt/Teal%20Fat%20Tony%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Teal Fat Tony - DESIGNER TOY.jpeg","False"
"items\telegrinnies-jps-edition-secret-a-10-number-1-to-20-clear-chest-cover-gold-teeth-257.html","href","../images/Trampt/Telegrinnies%20(%20JPS%20Edition%20)%20secret%20A%2010%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%201%20to%2020%20clear%20chest%20cover%20%2C%20gold%20teeth%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies ( JPS Edition ) secret A 10% â€“ number 1 to 20 clear chest cover , gold teeth - DESIGNER TOY.jpeg","False"
"items\telegrinnies-jps-edition-secret-b-20-number-21-to-60-clear-chest-cover-29.html","href","../images/Trampt/Telegrinnies%20(%20JPS%20Edition%20)%20Secret%20B%2020%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%2021%20to%2060%20clear%20chest%20cover%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies ( JPS Edition ) Secret B 20% â€“ number 21 to 60 clear chest cover - DESIGNER TOY.jpeg","False"
"items\telegrinnies-jps-edition-secret-b-20-number-21-to-60-clear-chest-cover-29.html","src","../images/Trampt/Telegrinnies%20(%20JPS%20Edition%20)%20Secret%20B%2020%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%2021%20to%2060%20clear%20chest%20cover%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies ( JPS Edition ) Secret B 20% â€“ number 21 to 60 clear chest cover - DESIGNER TOY.jpeg","False"
"items\telegrinnies-pink-jps-edition-secret-a-10-number-1-to-20-clear-chest-cover-gold-teeth-981.html","href","../images/Trampt/Telegrinnies%20Pink%20(%20JPS%20Edition%20)%20secret%20A%2010%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%201%20to%2020%20clear%20chest%20cover%20%2C%20gold%20teeth%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies Pink ( JPS Edition ) secret A 10% â€“ number 1 to 20 clear chest cover , gold teeth - DESIGNER TOY.jpeg","False"
"items\telegrinnies-pink-jps-edition-secret-a-10-number-1-to-20-clear-chest-cover-gold-teeth-981.html","src","../images/Trampt/Telegrinnies%20Pink%20(%20JPS%20Edition%20)%20secret%20A%2010%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%201%20to%2020%20clear%20chest%20cover%20%2C%20gold%20teeth%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies Pink ( JPS Edition ) secret A 10% â€“ number 1 to 20 clear chest cover , gold teeth - DESIGNER TOY.jpeg","False"
"items\telegrinnies-pink-jps-edition-secret-b-20-number-21-to-60-clear-chest-cover-737.html","href","../images/Trampt/Telegrinnies%20Pink%20(%20JPS%20Edition%20)%20Secret%20B%2020%25%20%C3%A2%E2%82%AC%E2%80%9C%20number%2021%20to%2060%20clear%20chest%20cover%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies Pink ( JPS Edition ) Secret B 20% â€“ number 21 to 60 clear chest cover - DESIGNER TOY.jpeg","False"
"items\telegrinnies-pink-jps-edition-special-unpainted-104.html","href","../images/Trampt/Telegrinnies%20Pink%20(%20JPS%20Edition%20)%20Special%20Unpainted%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Telegrinnies Pink ( JPS Edition ) Special Unpainted - DESIGNER TOY.jpeg","False"
"items\temper-tot-drawing-792.html","href","../images/Trampt/Temper%20Tot%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20792.jpeg","D:\github\ron-english-toys\images\Trampt\Temper Tot (Drawing) - Original Art - Trampt item 792.jpeg","False"
"items\temper-tot-drawing-792.html","src","../images/Trampt/Temper%20Tot%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20792.jpeg","D:\github\ron-english-toys\images\Trampt\Temper Tot (Drawing) - Original Art - Trampt item 792.jpeg","False"
"items\the-artist-s-house-234.html","href","../images/Trampt/The%20artist","D:\github\ron-english-toys\images\Trampt\The artist","False"
"items\the-artist-s-house-234.html","src","../images/Trampt/The%20artist","D:\github\ron-english-toys\images\Trampt\The artist","False"
"items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","href","../images/Trampt/THE%20CHASE%20TEMPER%20TOT%20DINOGRENADE%20(LIMITED%20EDITION%20OF%2030)%20-%20Original%20Art%20-%20Trampt%20item%2094.jpg","D:\github\ron-english-toys\images\Trampt\THE CHASE TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30) - Original Art - Trampt item 94.jpg","False"
"items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","src","../images/Trampt/THE%20CHASE%20TEMPER%20TOT%20DINOGRENADE%20(LIMITED%20EDITION%20OF%2030)%20-%20Original%20Art%20-%20Trampt%20item%2094.jpg","D:\github\ron-english-toys\images\Trampt\THE CHASE TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30) - Original Art - Trampt item 94.jpg","False"
"items\the-flinstones-bam-bam-grin-sdcc-19-767.html","href","../images/Trampt/The%20Flinstones%20Bam%20Bam%20Grin%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\The Flinstones Bam Bam Grin (SDCC '19) - DESIGNER TOY.jpeg","False"
"items\the-flinstones-bam-bam-grin-sdcc-19-767.html","src","../images/Trampt/The Flinstones Bam Bam Grin (SDCC ","D:\github\ron-english-toys\images\Trampt\The Flinstones Bam Bam Grin (SDCC","False"
"items\the-new-nativity-248.html","href","../images/Trampt/The%20New%20Nativity%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\The New Nativity - DESIGNER TOY.jpeg","False"
"items\tie-dyed-fluorescent-punk-skunch-746.html","href","../images/Trampt/Tie-Dyed%20Fluorescent%20Punk%20Skunch%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Tie-Dyed Fluorescent Punk Skunch - DESIGNER TOY.jpeg","False"
"items\trick-or-treat-punk-skunk-1056.html","href","../images/Trampt/Trick%20or%20Treat%20Punk%20Skunk%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Trick or Treat Punk Skunk - DESIGNER TOY.jpeg","False"
"items\tupac-temper-tot-1018.html","href","../images/Trampt/Tupac%20Temper%20Tot%20-%20Original%20Art%20-%20Trampt%20item%201018.jpg","D:\github\ron-english-toys\images\Trampt\Tupac Temper Tot - Original Art - Trampt item 1018.jpg","False"
"items\tupac-temper-tot-1018.html","src","../images/Trampt/Tupac%20Temper%20Tot%20-%20Original%20Art%20-%20Trampt%20item%201018.jpg","D:\github\ron-english-toys\images\Trampt\Tupac Temper Tot - Original Art - Trampt item 1018.jpg","False"
"items\urban-bigfoot-jungle-gold-676.html","href","../images/Trampt/Urban%20Bigfoot%20-%20Jungle%20Gold%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Urban Bigfoot - Jungle Gold - DESIGNER TOY.jpeg","False"
"items\valentine-dinogrenade-pink-popaganda-exclusive-928.html","href","../images/Trampt/Valentine%20Dinogrenade%20(Pink%20POPaganda%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Valentine Dinogrenade (Pink POPaganda Exclusive) - DESIGNER TOY.jpeg","False"
"items\valentine-s-edition-peace-love-and-understanding-211.html","href","../images/Trampt/Valentine%C3%A2%E2%82%AC%E2%84%A2s%20Edition%20Peace%2C%20Love%20and%20Understanding%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Valentineâ€™s Edition Peace, Love and Understanding - DESIGNER TOY.jpeg","False"
"items\x-ray-mc-supersized-darkside-lucky-x-bag-2011-869.html","href","../images/Trampt/X-Ray%20Mc%20Supersized%20-%20Darkside%20(Lucky-X%20Bag%202011)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\X-Ray Mc Supersized - Darkside (Lucky-X Bag 2011) - DESIGNER TOY.jpeg","False"
"items\x-ray-mc-supersized-vintage-471.html","href","../images/Trampt/X-Ray%20Mc%20Supersized%20-%20Vintage%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\X-Ray Mc Supersized - Vintage - DESIGNER TOY.jpeg","False"
"items\yellow-pink-lady-lips-ntwrk-exclusive-438.html","href","../images/Trampt/Yellow%20%26%20Pink%20Lady%20Lips%20(NTWRK%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Yellow & Pink Lady Lips (NTWRK Exclusive) - DESIGNER TOY.jpeg","False"
"original-art\index.html","src","../images/Trampt/Alfred%20E.%20Newman%20Skull%20-%20Original%20Art%20-%20Trampt%20item%20300.jpg","D:\github\ron-english-toys\images\Trampt\Alfred E. Newman Skull - Original Art - Trampt item 300.jpg","False"
"original-art\index.html","src","../images/Trampt/ALT%20Football%20-%20Original%20Art%20-%20Trampt%20item%20584.jpg","D:\github\ron-english-toys\images\Trampt\ALT Football - Original Art - Trampt item 584.jpg","False"
"original-art\index.html","src","../images/Trampt/Astro%20Grin%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20675.jpeg","D:\github\ron-english-toys\images\Trampt\Astro Grin (Drawing) - Original Art - Trampt item 675.jpeg","False"
"original-art\index.html","src","../images/Trampt/Bad%20Man%20and%20Sidekick%20-%20Original%20Art%20-%20Trampt%20item%20129.jpeg","D:\github\ron-english-toys\images\Trampt\Bad Man and Sidekick - Original Art - Trampt item 129.jpeg","False"
"original-art\index.html","src","../images/Trampt/Batman%20and%20the%20Boy%20Blunder%20(Badly%20Drawn)%20-%20Original%20Art%20-%20Trampt%20item%20985.jpg","D:\github\ron-english-toys\images\Trampt\Batman and the Boy Blunder (Badly Drawn) - Original Art - Trampt item 985.jpg","False"
"original-art\index.html","src","../images/Trampt/Batman%20Brain%20Dream%20-%20Original%20Art%20-%20Trampt%20item%201054.jpeg","D:\github\ron-english-toys\images\Trampt\Batman Brain Dream - Original Art - Trampt item 1054.jpeg","False"
"original-art\index.html","src","../images/Trampt/Beau%20Lief%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20747.jpeg","D:\github\ron-english-toys\images\Trampt\Beau Lief (Drawing) - Original Art - Trampt item 747.jpeg","False"
"original-art\index.html","src","../images/Trampt/Big%20Boner%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20406.jpg","D:\github\ron-english-toys\images\Trampt\Big Boner Sketch - Original Art - Trampt item 406.jpg","False"
"original-art\index.html","src","../images/Trampt/Big%20Duck%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20759.jpeg","D:\github\ron-english-toys\images\Trampt\Big Duck (Drawing) - Original Art - Trampt item 759.jpeg","False"
"original-art\index.html","src","../images/Trampt/Big%20Eye%20Marilyn%20-%20Original%20Art%20-%20Trampt%20item%20450.jpg","D:\github\ron-english-toys\images\Trampt\Big Eye Marilyn - Original Art - Trampt item 450.jpg","False"
"original-art\index.html","src","../images/Trampt/Big%20Yang%20and%20The%20Yang%20Bangers%20Turnaround%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20499.jpg","D:\github\ron-english-toys\images\Trampt\Big Yang and The Yang Bangers Turnaround Sketch - Original Art - Trampt item 499.jpg","False"
"original-art\index.html","src","../images/Trampt/Brown%20acid%20trip%20-%20Original%20Art%20-%20Trampt%20item%20864.jpg","D:\github\ron-english-toys\images\Trampt\Brown acid trip - Original Art - Trampt item 864.jpg","False"
"original-art\index.html","src","../images/Trampt/Brute%20-%20Original%20Art%20-%20Trampt%20item%2033.jpeg","D:\github\ron-english-toys\images\Trampt\Brute - Original Art - Trampt item 33.jpeg","False"
"original-art\index.html","src","../images/Trampt/Camo%20deer%20in%20early%20spring%20-%20Original%20Art%20-%20Trampt%20item%20312.jpg","D:\github\ron-english-toys\images\Trampt\Camo deer in early spring - Original Art - Trampt item 312.jpg","False"
"original-art\index.html","src","../images/Trampt/Camo%20deer%20in%20spring%20bloom%20-%20Original%20Art%20-%20Trampt%20item%20254.jpg","D:\github\ron-english-toys\images\Trampt\Camo deer in spring bloom - Original Art - Trampt item 254.jpg","False"
"original-art\index.html","src","../images/Trampt/Camo%20deer%20in%20winter%20-%20Original%20Art%20-%20Trampt%20item%20606.jpg","D:\github\ron-english-toys\images\Trampt\Camo deer in winter - Original Art - Trampt item 606.jpg","False"
"original-art\index.html","src","../images/Trampt/Camo%20deer%20with%20autumn%20flowers%20-%20Original%20Art%20-%20Trampt%20item%20800.jpg","D:\github\ron-english-toys\images\Trampt\Camo deer with autumn flowers - Original Art - Trampt item 800.jpg","False"
"original-art\index.html","src","../images/Trampt/Camo%20deer%20with%20shark%20-%20Original%20Art%20-%20Trampt%20item%2092.jpg","D:\github\ron-english-toys\images\Trampt\Camo deer with shark - Original Art - Trampt item 92.jpg","False"
"original-art\index.html","src","../images/Trampt/CAMO%20LIGHT%20GRENADE%20-%20Original%20Art%20-%20Trampt%20item%20613.jpg","D:\github\ron-english-toys\images\Trampt\CAMO LIGHT GRENADE - Original Art - Trampt item 613.jpg","False"
"original-art\index.html","src","../images/Trampt/Capt","D:\github\ron-english-toys\images\Trampt\Capt","False"
"original-art\index.html","src","../images/Trampt/Carrot%20Man%20-%20Original%20Art%20-%20Trampt%20item%20656.jpeg","D:\github\ron-english-toys\images\Trampt\Carrot Man - Original Art - Trampt item 656.jpeg","False"
"original-art\index.html","src","../images/Trampt/Cartoon%20Guernica%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20196.jpg","D:\github\ron-english-toys\images\Trampt\Cartoon Guernica Sketch - Original Art - Trampt item 196.jpg","False"
"original-art\index.html","src","../images/Trampt/Cathy%20Cowgirl%20-%20Original%20Art%20-%20Trampt%20item%20760.jpg","D:\github\ron-english-toys\images\Trampt\Cathy Cowgirl - Original Art - Trampt item 760.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Cap","D:\github\ron-english-toys\images\Trampt\Cereal Killer Cap","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Coco%20Paunch%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20311.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Coco Paunch Sketch - Original Art - Trampt item 311.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Franken%20Fat%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20854.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Franken Fat Sketch - Original Art - Trampt item 854.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Fructose%20Peddlers%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20357.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Fructose Peddlers Sketch - Original Art - Trampt item 357.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Fruit%20Looped%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20476.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Fruit Looped Sketch - Original Art - Trampt item 476.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Sugar%20Diabetic%20Bear%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20227.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Sugar Diabetic Bear Sketch - Original Art - Trampt item 227.jpg","False"
"original-art\index.html","src","../images/Trampt/Cereal%20Killer%20Sugar%20Pow%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20728.jpg","D:\github\ron-english-toys\images\Trampt\Cereal Killer Sugar Pow Sketch - Original Art - Trampt item 728.jpg","False"
